"November 6, 2018 General Election Official Canvass Ballots Cast",,,,,,,
County Name,Precinct Name,Precinct Code,Region Name,Media Market,Registered Voters,Total Voters,Turnout Percentage
Sandusky,WASHINGTON A,ADB,Northwest,Toledo,479,314,65.553235908142%
Sandusky,WASHINGTON B,ADC,Northwest,Toledo,745,449,60.2684563758389%
Sandusky,WOODVILLE TWP,ADE,Northwest,Toledo,901,580,64.3729189789123%
Sandusky,WOODVILLE VLG A,ADG,Northwest,Toledo,910,547,60.1098901098901%
Sandusky,WOODVILLE VLG B,ADI,Northwest,Toledo,567,333,58.7301587301587%
Sandusky,YORK A,ADJ,Northwest,Toledo,700,438,62.5714285714286%
Sandusky,YORK B,ADK,Northwest,Toledo,954,551,57.7568134171908%
Scioto,PRECINCT PORTSMOUTH 1-A,AAA,Southeast,Charleston,595,313,52.6050420168067%
Scioto,PRECINCT PORTSMOUTH 1-B,AAB,Southeast,Charleston,686,217,31.6326530612245%
Scioto,PRECINCT PORTSMOUTH 1-C,AAC,Southeast,Charleston,786,396,50.381679389313%
Scioto,PRECINCT PORTSMOUTH 2-A,AAI,Southeast,Charleston,410,106,25.8536585365854%
Scioto,PRECINCT PORTSMOUTH 2-B,AAJ,Southeast,Charleston,492,133,27.0325203252033%
Scioto,PRECINCT PORTSMOUTH 2-C,AAK,Southeast,Charleston,581,178,30.6368330464716%
Scioto,PRECINCT PORTSMOUTH 3-A,AAO,Southeast,Charleston,406,256,63.0541871921182%
Scioto,PRECINCT PORTSMOUTH 3-B,AAP,Southeast,Charleston,488,173,35.4508196721311%
Scioto,PRECINCT PORTSMOUTH 3-C,AAQ,Southeast,Charleston,789,455,57.6679340937896%
Scioto,PRECINCT PORTSMOUTH 3-D,AAR,Southeast,Charleston,749,511,68.2242990654206%
Scioto,PRECINCT PORTSMOUTH 4-A,AAX,Southeast,Charleston,804,215,26.7412935323383%
Scioto,PRECINCT PORTSMOUTH 4-B,AAY,Southeast,Charleston,893,257,28.7793952967525%
Scioto,PRECINCT PORTSMOUTH 5-A,ABD,Southeast,Charleston,511,179,35.0293542074364%
Scioto,PRECINCT PORTSMOUTH 5-B,ABE,Southeast,Charleston,468,258,55.1282051282051%
Scioto,PRECINCT PORTSMOUTH 5-C,ABF,Southeast,Charleston,414,283,68.3574879227053%
Scioto,PRECINCT PORTSMOUTH 5-D,ABG,Southeast,Charleston,543,248,45.6721915285451%
Scioto,PRECINCT PORTSMOUTH 6-A,ABJ,Southeast,Charleston,516,206,39.922480620155%
Scioto,PRECINCT PORTSMOUTH 6-B,ABK,Southeast,Charleston,577,261,45.2339688041594%
Scioto,PRECINCT PORTSMOUTH 6-C,ABL,Southeast,Charleston,712,311,43.6797752808989%
Scioto,PRECINCT BLOOM TOWNSHIP A,ABQ,Southeast,Charleston,663,353,53.2428355957768%
Scioto,PRECINCT BLOOM TOWNSHIP B,ABR,Southeast,Charleston,670,330,49.2537313432836%
Scioto,PRECINCT SOUTH WEBSTER VILLAGE,ABS,Southeast,Charleston,462,264,57.1428571428571%
Scioto,PRECINCT OTWAY/BRUSH CREEK,ABU,Southeast,Charleston,741,380,51.2820512820513%
Scioto,PRECINCT CLAY TOWNSHIP A,ABV,Southeast,Charleston,855,529,61.8713450292398%
Scioto,PRECINCT CLAY TOWNSHIP B,ABW,Southeast,Charleston,653,321,49.1577335375191%
Scioto,PRECINCT CLAY TOWNSHIP C,ABX,Southeast,Charleston,460,266,57.8260869565217%
Scioto,PRECINCT CLAY TOWNSHIP D,ABY,Southeast,Charleston,466,290,62.2317596566524%
Scioto,PRECINCT GREEN TOWNSHIP A,ACB,Southeast,Charleston,622,394,63.3440514469453%
Scioto,PRECINCT GREEN TOWNSHIP B,ACC,Southeast,Charleston,558,312,55.9139784946237%
Scioto,PRECINCT GREEN TOWNSHIP C,ACD,Southeast,Charleston,610,390,63.9344262295082%
Scioto,PRECINCT GREEN TOWNSHIP D,ACE,Southeast,Charleston,390,265,67.948717948718%
Scioto,PRECINCT GREEN TOWNSHIP E,ACF,Southeast,Charleston,667,375,56.2218890554723%
Scioto,PRECINCT HARRISON A,ACG,Southeast,Charleston,589,309,52.4617996604414%
Scioto,PRECINCT HARRISON B,ACH,Southeast,Charleston,570,344,60.3508771929825%
Scioto,PRECINCT HARRISON C,ACI,Southeast,Charleston,631,320,50.7131537242472%
Scioto,PRECINCT HARRISON D,ACJ,Southeast,Charleston,428,225,52.5700934579439%
Scioto,PRECINCT HARRISON E,ACK,Southeast,Charleston,504,282,55.952380952381%
Scioto,PRECINCT JEFFERSON  A,ACL,Southeast,Charleston,720,389,54.0277777777778%
Scioto,PRECINCT JEFFERSON  B,ACM,Southeast,Charleston,412,206,50%
Scioto,PRECINCT JEFFERSON C,ACN,Southeast,Charleston,522,330,63.2183908045977%
Scioto,PRECINCT MADISON  A,ACO,Southeast,Charleston,599,360,60.1001669449082%
Scioto,PRECINCT MADISON  B,ACP,Southeast,Charleston,600,322,53.6666666666667%
Scioto,PRECINCT MADISON C,ACQ,Southeast,Charleston,557,311,55.834829443447%
Scioto,PRECINCT MADISON D,ACR,Southeast,Charleston,750,458,61.0666666666667%
Scioto,PRECINCT MORGAN A,ACS,Southeast,Charleston,727,316,43.4662998624484%
Scioto,PRECINCT MORGAN B,ACT,Southeast,Charleston,688,378,54.9418604651163%
Scioto,PRECINCT NEW BOSTON 1-A,ACU,Southeast,Charleston,738,248,33.6043360433604%
Scioto,PRECINCT NEW BOSTON 2-A,ACW,Southeast,Charleston,566,253,44.6996466431095%
Scioto,PRECINCT NILE TOWNSHIP A,ADC,Southeast,Charleston,600,365,60.8333333333333%
Scioto,PRECINCT NILE TOWNSHIP B,ADD,Southeast,Charleston,918,520,56.6448801742919%
Scioto,PRECINCT NILE TOWNSHIP C,ADE,Southeast,Charleston,157,58,36.9426751592357%
Scioto,PRECINCT PORTER  A,ADF,Southeast,Charleston,840,420,50%
Scioto,PRECINCT PORTER  B,ADG,Southeast,Charleston,926,488,52.6997840172786%
Scioto,PRECINCT PORTER  C,ADH,Southeast,Charleston,719,348,48.4005563282337%
Scioto,PRECINCT PORTER D,ADI,Southeast,Charleston,503,222,44.1351888667992%
Scioto,PRECINCT PORTER E,ADJ,Southeast,Charleston,421,237,56.2945368171021%
Scioto,PRECINCT PORTER F,ADK,Southeast,Charleston,787,499,63.4053367217281%
Scioto,PRECINCT PORTER G,ADL,Southeast,Charleston,994,606,60.9657947686117%
Scioto,PRECINCT PORTER H,ADM,Southeast,Charleston,567,325,57.3192239858907%
Scioto,PRECINCT PORTER I,ADN,Southeast,Charleston,793,409,51.5762925598991%
Scioto,PRECINCT RARDEN VIL/TWP,ADR,Southeast,Charleston,678,304,44.8377581120944%
Scioto,PRECINCT RUSH TOWNSHIP A,ADT,Southeast,Charleston,514,270,52.5291828793774%
Scioto,PRECINCT RUSH TOWNSHIP B,ADU,Southeast,Charleston,557,300,53.8599640933573%
Scioto,PRECINCT RUSH TOWNSHIP C,ADV,Southeast,Charleston,518,330,63.7065637065637%
Scioto,PRECINCT UNION TOWNSHIP A,ADW,Southeast,Charleston,789,447,56.6539923954373%
Scioto,PRECINCT UNION TOWNSHIP B,ADX,Southeast,Charleston,567,286,50.4409171075838%
Scioto,PRECINCT VALLEY TOWNSHIP A,ADY,Southeast,Charleston,661,470,71.1043872919818%
Scioto,PRECINCT VALLEY TOWNSHIP B,ADZ,Southeast,Charleston,618,285,46.1165048543689%
Scioto,PRECINCT VALLEY TOWNSHIP C,AEA,Southeast,Charleston,394,208,52.7918781725888%
Scioto,PRECINCT VERNON TOWNSHIP A,AEC,Southeast,Charleston,459,205,44.6623093681917%
Scioto,PRECINCT VERNON TOWNSHIP B,AED,Southeast,Charleston,875,431,49.2571428571429%
Scioto,PRECINCT WASH A,AEE,Southeast,Charleston,705,351,49.7872340425532%
Scioto,PRECINCT WASH B,AEF,Southeast,Charleston,861,382,44.3670150987224%
Scioto,PRECINCT WASH C,AEG,Southeast,Charleston,585,278,47.5213675213675%
Scioto,PRECINCT WASH D,AEH,Southeast,Charleston,403,200,49.6277915632754%
Scioto,PRECINCT WASH E,AEI,Southeast,Charleston,853,364,42.672919109027%
Scioto,PRECINCT RUSH TOWNSHIP D,AEP,Southeast,Charleston,313,140,44.7284345047923%
Seneca,PRECINCT FOSTORIA 1-A,AAA,Northwest,Toledo,949,474,49.9473129610116%
Seneca,PRECINCT FOSTORIA 1-B,AAC,Northwest,Toledo,795,369,46.4150943396226%
Seneca,PRECINCT FOSTORIA 3-A,AAE,Northwest,Toledo,773,322,41.6558861578267%
Seneca,PRECINCT FOSTORIA 3-B,AAF,Northwest,Toledo,847,274,32.3494687131051%
Seneca,PRECINCT FOSTORIA 4-A,AAI,Northwest,Toledo,987,349,35.3596757852077%
Seneca,PRECINCT FOSTORIA 4-B,AAL,Northwest,Toledo,694,298,42.9394812680115%
Seneca,PRECINCT TIFFIN 1-A,AAM,Northwest,Toledo,529,194,36.6729678638941%
Seneca,PRECINCT TIFFIN 1-B,AAN,Northwest,Toledo,1027,437,42.5511197663096%
Seneca,PRECINCT TIFFIN 1-C,AAO,Northwest,Toledo,710,411,57.887323943662%
Seneca,PRECINCT TIFFIN 2-A,AAR,Northwest,Toledo,997,445,44.6339017051154%
Seneca,PRECINCT TIFFIN 2-B,AAS,Northwest,Toledo,522,208,39.8467432950192%
Seneca,PRECINCT TIFFIN 2-C,AAT,Northwest,Toledo,1151,583,50.6516072980017%
Seneca,PRECINCT TIFFIN 3-A,AAW,Northwest,Toledo,743,288,38.7617765814267%
Seneca,PRECINCT TIFFIN 3-B,AAX,Northwest,Toledo,671,337,50.2235469448584%
Seneca,PRECINCT TIFFIN 3-C,AAY,Northwest,Toledo,570,343,60.1754385964912%
Seneca,PRECINCT TIFFIN 3-D,AAZ,Northwest,Toledo,590,289,48.9830508474576%
Seneca,PRECINCT TIFFIN 4-A,ABB,Northwest,Toledo,740,505,68.2432432432432%
Seneca,PRECINCT TIFFIN 4-B,ABC,Northwest,Toledo,1135,833,73.3920704845815%
Seneca,PRECINCT TIFFIN 4-C,ABE,Northwest,Toledo,806,397,49.2555831265509%
Seneca,PRECINCT TIFFIN 4-D,ABG,Northwest,Toledo,452,309,68.3628318584071%
Seneca,PRECINCT GREEN SPRINGS VILLAGE,ABI,Northwest,Toledo,396,210,53.030303030303%
Seneca,PRECINCT ADAMS TOWNSHIP,ABJ,Northwest,Toledo,826,497,60.1694915254237%
Seneca,PRECINCT NEW RIEGEL VILLAGE,ABL,Northwest,Toledo,175,100,57.1428571428571%
Seneca,PRECINCT BIG SPRING TOWNSHIP,ABM,Northwest,Toledo,981,563,57.3904179408767%
Seneca,PRECINCT BLOOM TOWNSHIP,ABO,Northwest,Toledo,537,338,62.9422718808194%
Seneca,PRECINCT BLOOMVILLE VILLAGE,ABP,Northwest,Toledo,492,249,50.609756097561%
Seneca,PRECINCT CLINTON A,ABQ,Northwest,Toledo,521,321,61.6122840690979%
Seneca,PRECINCT CLINTON B,ABR,Northwest,Toledo,581,322,55.421686746988%
Seneca,PRECINCT CLINTON C,ABS,Northwest,Toledo,775,533,68.7741935483871%
Seneca,PRECINCT CLINTON D,ABT,Northwest,Toledo,589,374,63.4974533106961%
Seneca,PRECINCT CLINTON E,ABU,Northwest,Toledo,392,280,71.4285714285714%
Seneca,PRECINCT EDEN NORTH,ABV,Northwest,Toledo,820,568,69.2682926829268%
Seneca,PRECINCT EDEN SOUTH,ABX,Northwest,Toledo,508,353,69.488188976378%
Seneca,PRECINCT HOPEWELL A,ABY,Northwest,Toledo,718,405,56.4066852367688%
Seneca,PRECINCT HOPEWELL B,ABZ,Northwest,Toledo,615,402,65.3658536585366%
Seneca,PRECINCT HOPEWELL C,ACA,Northwest,Toledo,508,343,67.5196850393701%
Seneca,PRECINCT JACKSON TOWNSHIP,ACB,Northwest,Toledo,930,523,56.2365591397849%
Seneca,PRECINCT BETTSVILLE VILLAGE,ACD,Northwest,Toledo,389,211,54.2416452442159%
Seneca,PRECINCT LIBERTY A,ACE,Northwest,Toledo,516,333,64.5348837209302%
Seneca,PRECINCT LIBERTY B,ACF,Northwest,Toledo,458,274,59.825327510917%
Seneca,PRECINCT LOUDON NORTH,ACG,Northwest,Toledo,994,523,52.6156941649899%
Seneca,PRECINCT LOUDON SOUTH,ACH,Northwest,Toledo,440,264,60%
Seneca,PRECINCT PLEASANT TOWNSHIP,ACJ,Northwest,Toledo,1078,662,61.4100185528757%
Seneca,PRECINCT REED TOWNSHIP,ACL,Northwest,Toledo,529,328,62.0037807183365%
Seneca,PRECINCT SCIPIO TOWNSHIP,ACM,Northwest,Toledo,789,487,61.723700887199%
Seneca,PRECINCT REPUBLIC VILL,ACN,Northwest,Toledo,371,189,50.9433962264151%
Seneca,PRECINCT SENECA A,ACP,Northwest,Toledo,636,396,62.2641509433962%
Seneca,PRECINCT SENECA B,ACQ,Northwest,Toledo,412,261,63.3495145631068%
Seneca,PRECINCT THOMPSON TOWNSHIP,ACR,Northwest,Toledo,874,499,57.0938215102975%
Seneca,PRECINCT ATTICA VILLAGE,ACT,Northwest,Toledo,581,335,57.6592082616179%
Seneca,PRECINCT VENICE TOWNSHIP,ACU,Northwest,Toledo,562,348,61.9217081850534%
Shelby,SIDNEY 1ST WARD B,AAA,West,Dayton,1196,670,56.0200668896321%
Shelby,SIDNEY 1ST WARD A,AAB,West,Dayton,1022,461,45.1076320939335%
Shelby,SIDNEY 1ST WARD C,AAF,West,Dayton,1286,836,65.0077760497667%
Shelby,SIDNEY 2ND WARD A,AAH,West,Dayton,945,323,34.1798941798942%
Shelby,SIDNEY 2ND WARD B,AAJ,West,Dayton,836,527,63.0382775119617%
Shelby,SIDNEY 2ND WARD C,AAL,West,Dayton,598,338,56.5217391304348%
Shelby,SIDNEY 2ND WARD D,AAM,West,Dayton,1088,566,52.0220588235294%
Shelby,SIDNEY 3RD WARD A,AAN,West,Dayton,1343,462,34.4005956813105%
Shelby,SIDNEY 3RD WARD B,AAQ,West,Dayton,1661,723,43.5279951836243%
Shelby,SIDNEY 4TH WARD A,AAS,West,Dayton,1074,325,30.2607076350093%
Shelby,SIDNEY 4TH WARD B,AAT,West,Dayton,674,362,53.7091988130564%
Shelby,SIDNEY 4TH WARD C,AAU,West,Dayton,850,439,51.6470588235294%
Shelby,SIDNEY 4TH WARD D,AAY,West,Dayton,927,611,65.9115426105717%
Shelby,CLINTON,AAZ,West,Dayton,653,385,58.95865237366%
Shelby,CYNTHIAN EAST,ABC,West,Dayton,575,405,70.4347826086957%
Shelby,CYNTHIAN WEST,ABD,West,Dayton,787,534,67.8526048284625%
Shelby,ANNA VLG,ABE,West,Dayton,1009,542,53.7165510406343%
Shelby,DINSMORE,ABF,West,Dayton,995,671,67.4371859296482%
Shelby,BOTKINS VLG,ABH,West,Dayton,829,522,62.9674306393245%
Shelby,FRANKLIN,ABK,West,Dayton,1187,773,65.1221566975569%
Shelby,GREEN,ABM,West,Dayton,642,401,62.4610591900312%
Shelby,JACKSON,ABO,West,Dayton,673,454,67.4591381872214%
Shelby,JACKSON CENTER VLG,ABQ,West,Dayton,965,506,52.4352331606218%
Shelby,LORAMIE EAST,ABS,West,Dayton,776,458,59.020618556701%
Shelby,LORAMIE WEST,ABU,West,Dayton,1007,707,70.2085402184707%
Shelby,MCLEAN,ABV,West,Dayton,1235,806,65.2631578947369%
Shelby,FORT LORAMIE VLG,ABX,West,Dayton,1084,721,66.5129151291513%
Shelby,ORANGE,ABZ,West,Dayton,910,613,67.3626373626374%
Shelby,PERRY,ACB,West,Dayton,683,393,57.5402635431918%
Shelby,SALEM E,ACD,West,Dayton,800,474,59.25%
Shelby,SALEM W,ACF,West,Dayton,711,499,70.182841068917%
Shelby,TURTLE CREEK,ACG,West,Dayton,1080,673,62.3148148148148%
Shelby,VAN BUREN NORTH,ACJ,West,Dayton,691,445,64.3994211287988%
Shelby,VAN BUREN SOUTH,ACL,West,Dayton,900,589,65.4444444444444%
Shelby,WASHINGTON,ACN,West,Dayton,1305,719,55.095785440613%
Stark,ALLIANCE 1-A,AAA,Northeast,Cleveland,726,177,24.3801652892562%
Stark,ALLIANCE 1-B,AAB,Northeast,Cleveland,665,208,31.2781954887218%
Stark,ALLIANCE 1-C,AAC,Northeast,Cleveland,812,312,38.423645320197%
Stark,ALLIANCE 1-D,AAD,Northeast,Cleveland,621,188,30.2737520128824%
Stark,ALLIANCE 2-A,AAF,Northeast,Cleveland,1235,441,35.7085020242915%
Stark,ALLIANCE 2-B,AAG,Northeast,Cleveland,660,195,29.5454545454545%
Stark,ALLIANCE 2-C,AAH,Northeast,Cleveland,689,196,28.4470246734398%
Stark,ALLIANCE 3-A,AAI,Northeast,Cleveland,487,243,49.8973305954826%
Stark,ALLIANCE 3-B,AAJ,Northeast,Cleveland,620,368,59.3548387096774%
Stark,ALLIANCE 3-C,AAK,Northeast,Cleveland,729,275,37.7229080932785%
Stark,ALLIANCE 3-D,AAM,Northeast,Cleveland,1334,630,47.2263868065967%
Stark,ALLIANCE 4-A,AAN,Northeast,Cleveland,873,578,66.2084765177549%
Stark,ALLIANCE 4-B,AAO,Northeast,Cleveland,571,348,60.9457092819615%
Stark,ALLIANCE 4-C,AAP,Northeast,Cleveland,1121,572,51.0258697591436%
Stark,ALLIANCE 4-D,AAQ,Northeast,Cleveland,630,381,60.4761904761905%
Stark,ALLIANCE 4-E,AAR,Northeast,Cleveland,583,362,62.0926243567753%
Stark,ALLIANCE 4-F,AAS,Northeast,Cleveland,552,297,53.804347826087%
Stark,CANTON CITY 1-B,AAW,Northeast,Cleveland,1152,406,35.2430555555556%
Stark,CANTON CITY 1-C,AAX,Northeast,Cleveland,1020,379,37.156862745098%
Stark,CANTON CITY 1-D,AAY,Northeast,Cleveland,712,203,28.5112359550562%
Stark,CANTON CITY 1-A,AAZ,Northeast,Cleveland,1163,358,30.7824591573517%
Stark,CANTON CITY 2-A,ABA,Northeast,Cleveland,610,155,25.4098360655738%
Stark,CANTON CITY 2-B,ABB,Northeast,Cleveland,874,268,30.6636155606407%
Stark,CANTON CITY 2-C,ABC,Northeast,Cleveland,703,183,26.0312944523471%
Stark,CANTON CITY 2-D,ABD,Northeast,Cleveland,729,191,26.2002743484225%
Stark,CANTON CITY 2-E,ABE,Northeast,Cleveland,826,251,30.3874092009685%
Stark,CANTON CITY 2-F,ABF,Northeast,Cleveland,631,184,29.1600633914422%
Stark,CANTON CITY 3-B,ABH,Northeast,Cleveland,566,179,31.6254416961131%
Stark,CANTON CITY 3-A,ABI,Northeast,Cleveland,1216,669,55.0164473684211%
Stark,CANTON CITY 3-D,ABL,Northeast,Cleveland,1114,428,38.4201077199282%
Stark,CANTON CITY 3-C,ABM,Northeast,Cleveland,914,316,34.5733041575492%
Stark,CANTON CITY 3-E,ABN,Northeast,Cleveland,1197,635,53.0492898913952%
Stark,CANTON CITY 4-A,ABP,Northeast,Cleveland,624,262,41.9871794871795%
Stark,CANTON CITY 4-B,ABQ,Northeast,Cleveland,795,193,24.2767295597484%
Stark,CANTON CITY 4-C,ABR,Northeast,Cleveland,883,465,52.6613816534541%
Stark,CANTON CITY 4-D,ABS,Northeast,Cleveland,623,207,33.2263242375602%
Stark,CANTON CITY 4-E,ABT,Northeast,Cleveland,444,134,30.1801801801802%
Stark,CANTON CITY 4-F,ABU,Northeast,Cleveland,1277,307,24.0407204385278%
Stark,CANTON CITY 4-G,ABV,Northeast,Cleveland,713,181,25.3856942496494%
Stark,CANTON CITY 5-A,ABX,Northeast,Cleveland,1214,428,35.2553542009885%
Stark,CANTON CITY 5-B,ABY,Northeast,Cleveland,657,197,29.9847792998478%
Stark,CANTON CITY 5-C,ABZ,Northeast,Cleveland,1108,368,33.2129963898917%
Stark,CANTON CITY 5-D,ACC,Northeast,Cleveland,1305,391,29.9616858237548%
Stark,CANTON CITY 6-A,ACD,Northeast,Cleveland,1404,514,36.6096866096866%
Stark,CANTON CITY 6-B,ACF,Northeast,Cleveland,1081,332,30.7123034227567%
Stark,CANTON CITY 6-C,ACG,Northeast,Cleveland,1386,474,34.1991341991342%
Stark,CANTON CITY 6-D,ACI,Northeast,Cleveland,540,218,40.3703703703704%
Stark,CANTON CITY 7-A,ACK,Northeast,Cleveland,612,312,50.9803921568627%
Stark,CANTON CITY 7-B,ACL,Northeast,Cleveland,463,212,45.7883369330454%
Stark,CANTON CITY 7-C,ACM,Northeast,Cleveland,866,356,41.108545034642%
Stark,CANTON CITY 7-D,ACN,Northeast,Cleveland,406,153,37.6847290640394%
Stark,CANTON CITY 7-E,ACO,Northeast,Cleveland,533,282,52.9080675422139%
Stark,CANTON CITY 7-F,ACP,Northeast,Cleveland,684,333,48.6842105263158%
Stark,CANTON CITY 7-G,ACQ,Northeast,Cleveland,695,459,66.0431654676259%
Stark,CANTON CITY 7-H,ACR,Northeast,Cleveland,480,239,49.7916666666667%
Stark,CANTON CITY 7-I,ACS,Northeast,Cleveland,544,245,45.0367647058824%
Stark,CANTON CITY 8-A,ACT,Northeast,Cleveland,1057,585,55.3453169347209%
Stark,CANTON CITY 8-B,ACU,Northeast,Cleveland,886,472,53.2731376975169%
Stark,CANTON CITY 8-D,ACW,Northeast,Cleveland,1034,527,50.9671179883946%
Stark,CANTON CITY 8-C,ACY,Northeast,Cleveland,1167,818,70.0942587832048%
Stark,CANTON CITY 8-E,ADB,Northeast,Cleveland,1054,750,71.157495256167%
Stark,CANTON CITY 8-F,ADC,Northeast,Cleveland,548,244,44.5255474452555%
Stark,CANTON CITY 8-G,ADD,Northeast,Cleveland,616,440,71.4285714285714%
Stark,CANTON CITY 9-A,ADE,Northeast,Cleveland,714,221,30.952380952381%
Stark,CANTON CITY 9-B,ADF,Northeast,Cleveland,702,344,49.002849002849%
Stark,CANTON CITY 9-C,ADG,Northeast,Cleveland,759,319,42.0289855072464%
Stark,CANTON CITY 9-D,ADH,Northeast,Cleveland,612,314,51.3071895424837%
Stark,CANTON CITY 2-G,ADI,Northeast,Cleveland,526,199,37.8326996197719%
Stark,CANTON CITY 9-E,ADJ,Northeast,Cleveland,742,316,42.5876010781671%
Stark,CANTON CITY 9-F,ADK,Northeast,Cleveland,702,304,43.3048433048433%
Stark,CANTON CITY 9-G,ADL,Northeast,Cleveland,1286,821,63.8413685847589%
Stark,LOUISVILLE A,ADM,Northeast,Cleveland,857,485,56.5927654609102%
Stark,LOUISVILLE B,ADN,Northeast,Cleveland,635,331,52.1259842519685%
Stark,LOUISVILLE D,ADP,Northeast,Cleveland,884,600,67.8733031674208%
Stark,LOUISVILLE E,ADQ,Northeast,Cleveland,898,550,61.2472160356347%
Stark,LOUISVILLE C,ADR,Northeast,Cleveland,1054,573,54.3643263757116%
Stark,LOUISVILLE F,ADS,Northeast,Cleveland,791,477,60.3034134007585%
Stark,MASSILLON 1-A,ADT,Northeast,Cleveland,812,507,62.4384236453202%
Stark,MASSILLON 1-B,ADU,Northeast,Cleveland,780,337,43.2051282051282%
Stark,MASSILLON 1-C,ADV,Northeast,Cleveland,688,367,53.343023255814%
Stark,MASSILLON 1-D,ADW,Northeast,Cleveland,649,403,62.095531587057%
Stark,MASSILLON 1-E,ADX,Northeast,Cleveland,681,445,65.345080763583%
Stark,MASSILLON 2-A,ADY,Northeast,Cleveland,722,371,51.3850415512465%
Stark,MASSILLON 2-B,ADZ,Northeast,Cleveland,737,360,48.8466757123474%
Stark,MASSILLON 2-C,AEA,Northeast,Cleveland,1032,390,37.7906976744186%
Stark,MASSILLON 2-D,AEB,Northeast,Cleveland,823,347,42.1628189550425%
Stark,MASSILLON 3-A,AEC,Northeast,Cleveland,734,303,41.2806539509537%
Stark,MASSILLON 3-B,AED,Northeast,Cleveland,606,412,67.986798679868%
Stark,MASSILLON 3-C,AEE,Northeast,Cleveland,741,411,55.4655870445344%
Stark,MASSILLON 3-D,AEF,Northeast,Cleveland,644,283,43.944099378882%
Stark,MASSILLON 3-E,AEG,Northeast,Cleveland,774,552,71.3178294573643%
Stark,MASSILLON 4-A,AEH,Northeast,Cleveland,237,75,31.6455696202532%
Stark,MASSILLON 4-B,AEI,Northeast,Cleveland,874,306,35.0114416475973%
Stark,MASSILLON 4-C,AEJ,Northeast,Cleveland,873,301,34.4788087056128%
Stark,MASSILLON 5-B,AEL,Northeast,Cleveland,550,282,51.2727272727273%
Stark,MASSILLON 5-A,AEM,Northeast,Cleveland,1206,523,43.3665008291874%
Stark,MASSILLON 5-C,AEN,Northeast,Cleveland,636,249,39.1509433962264%
Stark,MASSILLON 6-A,AEO,Northeast,Cleveland,1132,684,60.4240282685512%
Stark,MASSILLON 6-B,AEP,Northeast,Cleveland,817,408,49.9388004895961%
Stark,MASSILLON 6-C,AEQ,Northeast,Cleveland,824,439,53.2766990291262%
Stark,MASSILLON 6-D,AER,Northeast,Cleveland,802,475,59.2269326683292%
Stark,NORTH CANTON 1-A,AET,Northeast,Cleveland,812,415,51.1083743842365%
Stark,NORTH CANTON 1-C,AEV,Northeast,Cleveland,664,401,60.3915662650602%
Stark,NORTH CANTON 1-B,AEW,Northeast,Cleveland,1304,734,56.2883435582822%
Stark,NORTH CANTON 2-A,AEX,Northeast,Cleveland,613,353,57.5856443719413%
Stark,NORTH CANTON 2-C,AEZ,Northeast,Cleveland,746,578,77.4798927613941%
Stark,NORTH CANTON 2-B,AFA,Northeast,Cleveland,1465,958,65.3924914675768%
Stark,NORTH CANTON 2-D,AFB,Northeast,Cleveland,887,500,56.369785794814%
Stark,NORTH CANTON 3-B,AFD,Northeast,Cleveland,949,660,69.5468914646997%
Stark,NORTH CANTON 3-A,AFE,Northeast,Cleveland,1123,736,65.5387355298308%
Stark,NORTH CANTON 3-C,AFF,Northeast,Cleveland,1253,868,69.2737430167598%
Stark,NORTH CANTON 4-A,AFH,Northeast,Cleveland,1013,658,64.9555774925963%
Stark,NORTH CANTON 4-B,AFI,Northeast,Cleveland,848,567,66.8632075471698%
Stark,NORTH CANTON 4-C,AFK,Northeast,Cleveland,1140,731,64.1228070175439%
Stark,BETHLEHEM 1,AFL,Northeast,Cleveland,272,199,73.1617647058824%
Stark,BETHLEHEM 2,AFM,Northeast,Cleveland,810,534,65.9259259259259%
Stark,BETHLEHEM 3,AFN,Northeast,Cleveland,810,497,61.358024691358%
Stark,BETHLEHEM 4,AFO,Northeast,Cleveland,704,367,52.1306818181818%
Stark,NAVARRE A,AFR,Northeast,Cleveland,1186,668,56.3237774030354%
Stark,CANTON TWP 7,AFT,Northeast,Cleveland,706,376,53.257790368272%
Stark,CANTON TWP 4,AFU,Northeast,Cleveland,1231,643,52.233956133225%
Stark,CANTON TWP 2,AFX,Northeast,Cleveland,1362,783,57.488986784141%
Stark,CANTON TWP 3,AFY,Northeast,Cleveland,1262,652,51.6640253565769%
Stark,CANTON TWP 5,AGA,Northeast,Cleveland,1350,806,59.7037037037037%
Stark,CANTON TWP 6,AGB,Northeast,Cleveland,1141,542,47.5021910604733%
Stark,CANTON TWP 1,AGE,Northeast,Cleveland,1160,676,58.2758620689655%
Stark,MEYERS LAKE A,AGF,Northeast,Cleveland,567,404,71.2522045855379%
Stark,JACKSON 10,AGH,Northeast,Cleveland,823,414,50.3037667071689%
Stark,JACKSON 11,AGI,Northeast,Cleveland,948,488,51.4767932489452%
Stark,JACKSON 13,AGK,Northeast,Cleveland,658,407,61.8541033434651%
Stark,JACKSON 1,AGL,Northeast,Cleveland,1399,726,51.8942101501072%
Stark,JACKSON 14,AGM,Northeast,Cleveland,1018,640,62.8683693516699%
Stark,JACKSON 15,AGN,Northeast,Cleveland,1211,777,64.1618497109827%
Stark,JACKSON 16,AGP,Northeast,Cleveland,1104,742,67.2101449275362%
Stark,JACKSON 2,AGR,Northeast,Cleveland,665,495,74.4360902255639%
